,Match_No,Game,POINT,Shot_no,Played_by,Shot,ShotCodeIds,Placement,LUCKY,TIMEOUT,ErrorType,Player_A_Name,Player_B_Name,Date,PlayerType,PlayingStyle,RubberCombination,Opponent,Opponent_Player_Type,Gender,World_Rank,PLAYERA_ID,PLAYERB_ID,PlayerAType,PlayerBType,ProcessStatus,DataSource,DataLock,UploadId,Movement,Movement_new,X,Y,ProcessMessage,ProcessDatetime,MatchType,primary_key,AttackingNonAttacking,AttackingNonAttacking_New,SERVICE_BY,RECEIVE,Combination_field,BinaryofAttackShot,PlacementR_L,ErrorPlacementR_L,shots1_3,shots2_4,Reverse_Placement,last3_shots,lastAndThirdLast,lastAndThirdLast_Placement,Missed_Shot_By,Second_Last_Shot,Last_Shot,Third_Last_Shot,First_Shot,Second_Last_Reverse_Placement,SetWonby,Second_Shot,SCORE,SCOREA,SCOREB,pointon2ndshot,pointon3ndshot,pointon4ndshot,Lost_by,WON_BY,MISSED_SHOT_BY,WINNER_SHOT_BY,MissedType,AttackedFirst,Point3ServiceByName,Point3Shot,Point3placement,Point2ServiceByName,Point2Shot,Point2Placement,Serve_Place,Second_Last_Placement,WinnerShot,Loston4th_1stshot,Loston4th_2ndshot,Loston4th_3rdshot,Loston4th_4thshot,Errorplacement,Fourth_Last_Second_Last_Placement,WinnerShotGTL,Unconditional,Conditional,WinType,POINT_AttackCombination,Reverse_Row_ID
326,717,3,15,5,Payas Jain,FH-TS,"11,33",BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-3-15,1,BHL,BHL,,,FHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
327,717,3,15,6,Shubh Goel,BH-BK,"1,4",FHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-3-15,0,FHL,FHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,BH-BK,,,,0,2
328,717,3,15,7,Payas Jain,FH-TS,"11,33",OUT,,,Unforced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-3-15,1,OUT,OUT,,,OUT,FH-TS-BH-BK-FH-TS,FH-TS-FH-TS,EFHL-FHL,Payas Jain,BH-BK,FH-TS,FH-TS,,BHL,,0,6-9,0,1,0,0,0,Payas Jain,Shubh Goel,Payas Jain,,OUT,Shubh Goel,,,,,,,,FHL,BH-BK,,,,,FHL,FHL,,,BH-BK,Conditional,0,1
329,717,3,16,0,Payas Jain,NC,19,NC,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-3-16,0,NC,NC,,,NC,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,NC,,,,1,2
330,717,3,16,1,Payas Jain,NC,",,",NC,,,NC,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-3-16,0,NC,NC,,,NC,,,,Payas Jain,,,,,NC,,0,6-10,0,1,0,0,0,Payas Jain,Shubh Goel,Payas Jain,,NC,,,,,,,,,NC,NC,,,,,NC,NC,,,NC,Conditional,0,1
331,717,3,17,0,Shubh Goel,SB,34,BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-3-17,0,BHL,BHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,11
332,717,3,17,1,Shubh Goel,FH-SSSO,"11,26,28",FHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-3-17,0,FHH,FHH,,,BHH,,,,,,,,FH-SSSO,,,FH-LP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
333,717,3,17,2,Payas Jain,FH-LP,"11,15",EFHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-3-17,1,EFHH,EFHH,,,EBHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
334,717,3,17,3,Shubh Goel,FH-LP,"11,15",FHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-3-17,1,FHH,FHH,FH-SSSO-FH-LP,,BHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
335,717,3,17,4,Payas Jain,FH-TS,"11,33",CL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-3-17,1,CL,CL,,FH-LP-FH-TS,CL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
336,717,3,17,5,Shubh Goel,FH-CBK,"11,5",CS,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-3-17,0,CS,CS,,,CS,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
337,717,3,17,6,Payas Jain,FH-LP,"11,15",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-3-17,1,CH,CH,,,CH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
338,717,3,17,7,Shubh Goel,BH-LP,"1,15",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-3-17,1,CH,CH,,,CH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
339,717,3,17,8,Payas Jain,BH-LP,"1,15",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-3-17,1,CH,CH,,,CH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
340,717,3,17,9,Shubh Goel,FH-TTS,"12,33",FHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-3-17,0,FHL,FHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,FH-TTS,,,,0,2
341,717,3,17,10,Payas Jain,NR,",20",MISSWR,,,Forced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-3-17,0,MISSWR,MISSWR,,,MISSWR,BH-LP-FH-TTS-NR,BH-LP-NR,CH-FHL,Payas Jain,FH-TTS,NR,BH-LP,,BHL,Shubh Goel,0,6-11,0,1,0,0,0,Payas Jain,Shubh Goel,Payas Jain,Shubh Goel,MISSWR,Payas Jain,,,,,,,,FHL,FH-TTS,,,,,FHL,FHL,,FH-TTS,,Unonditional,0,1
